Language	Split	Size	Replacement	Model	Score
persian	49	500	without	4-CRF	53.824
persian	49	500	without	2-CRF	55.397999999999996
persian	49	500	without	3-CRF	55.586
persian	49	500	without	1-CRF	56.168
persian	50	500	without	Morfessor	13.792
persian	50	500	without	0-CRF	43.9
persian	50	500	without	Seq2seq	48.47
persian	50	500	without	2-CRF	56.892
persian	50	500	without	3-CRF	56.912
persian	50	500	without	1-CRF	57.254
persian	50	500	without	4-CRF	57.302
persian	1	3000	with	Morfessor	18.622
persian	1	3000	with	0-CRF	58.112
persian	1	3000	with	Seq2seq	65.02
persian	1	3000	with	1-CRF	67.58200000000001
persian	1	3000	with	4-CRF	67.606
persian	1	3000	with	2-CRF	67.694
persian	1	3000	with	3-CRF	67.748
persian	2	3000	with	Morfessor	19.076
persian	2	3000	with	0-CRF	57.31
persian	2	3000	with	Seq2seq	65.358
persian	2	3000	with	3-CRF	67.43
persian	2	3000	with	1-CRF	67.53
persian	2	3000	with	2-CRF	67.556
persian	2	3000	with	4-CRF	67.878
persian	3	3000	with	Morfessor	17.926
persian	3	3000	with	0-CRF	57.694
persian	3	3000	with	Seq2seq	65.498
persian	3	3000	with	1-CRF	68.62
persian	3	3000	with	2-CRF	68.692
persian	3	3000	with	3-CRF	68.782
persian	3	3000	with	4-CRF	68.788
persian	4	3000	with	Morfessor	18.242
persian	4	3000	with	0-CRF	55.542
persian	4	3000	with	Seq2seq	63.99
persian	4	3000	with	1-CRF	65.948
persian	4	3000	with	3-CRF	65.994
persian	4	3000	with	4-CRF	66.142
persian	4	3000	with	2-CRF	66.202
persian	5	3000	with	Morfessor	18.422
persian	5	3000	with	0-CRF	57.796
persian	5	3000	with	Seq2seq	65.43
persian	5	3000	with	1-CRF	67.892
persian	5	3000	with	2-CRF	67.924
persian	5	3000	with	3-CRF	68.054
persian	5	3000	with	4-CRF	68.094
persian	6	3000	with	Morfessor	17.552
persian	6	3000	with	0-CRF	57.002
persian	6	3000	with	Seq2seq	64.938
persian	6	3000	with	4-CRF	68.39399999999999
persian	6	3000	with	1-CRF	68.47
persian	6	3000	with	2-CRF	68.576
persian	6	3000	with	3-CRF	68.63
persian	7	3000	with	Morfessor	19.54
persian	7	3000	with	0-CRF	57.644
persian	7	3000	with	Seq2seq	65.826
persian	7	3000	with	3-CRF	68.02
persian	7	3000	with	4-CRF	68.032
persian	7	3000	with	1-CRF	68.136
persian	7	3000	with	2-CRF	68.166
persian	8	3000	with	Morfessor	18.445999999999998
persian	8	3000	with	0-CRF	55.816
persian	8	3000	with	Seq2seq	63.95
persian	8	3000	with	3-CRF	66.956
persian	8	3000	with	4-CRF	67.026
persian	8	3000	with	1-CRF	67.096
persian	8	3000	with	2-CRF	67.258
persian	9	3000	with	Morfessor	19.09
persian	9	3000	with	0-CRF	57.336
persian	9	3000	with	Seq2seq	66.422
persian	9	3000	with	2-CRF	68.45
persian	9	3000	with	1-CRF	68.47
persian	9	3000	with	4-CRF	68.696
persian	9	3000	with	3-CRF	68.776
persian	10	3000	with	Morfessor	18.49
persian	10	3000	with	0-CRF	56.63
persian	10	3000	with	Seq2seq	65.064
persian	10	3000	with	4-CRF	67.716
persian	10	3000	with	1-CRF	67.724
persian	10	3000	with	3-CRF	67.74600000000001
persian	10	3000	with	2-CRF	67.796
persian	11	3000	with	Morfessor	19.158
persian	11	3000	with	0-CRF	58.006
persian	11	3000	with	Seq2seq	64.856
persian	11	3000	with	1-CRF	68.01599999999999
persian	11	3000	with	4-CRF	68.036
persian	11	3000	with	3-CRF	68.188
persian	11	3000	with	2-CRF	68.272
persian	12	3000	with	Morfessor	18.788
persian	12	3000	with	0-CRF	57.288
persian	12	3000	with	Seq2seq	64.164
persian	12	3000	with	2-CRF	68.398
persian	12	3000	with	1-CRF	68.498
persian	12	3000	with	3-CRF	68.678
persian	12	3000	with	4-CRF	68.7
persian	13	3000	with	Morfessor	17.532
persian	13	3000	with	0-CRF	56.402
persian	13	3000	with	Seq2seq	65.676
persian	13	3000	with	4-CRF	67.126
persian	13	3000	with	3-CRF	67.312
persian	13	3000	with	2-CRF	67.448
persian	13	3000	with	1-CRF	67.45
persian	14	3000	with	Morfessor	17.84
persian	14	3000	with	0-CRF	56.8
persian	14	3000	with	Seq2seq	65.75
persian	14	3000	with	1-CRF	67.592
persian	14	3000	with	2-CRF	67.628
persian	14	3000	with	3-CRF	67.694
persian	14	3000	with	4-CRF	67.792
persian	15	3000	with	Morfessor	19.938
persian	15	3000	with	0-CRF	56.364
persian	15	3000	with	Seq2seq	64.132
persian	15	3000	with	3-CRF	67.128
persian	15	3000	with	1-CRF	67.174
persian	15	3000	with	4-CRF	67.22
persian	15	3000	with	2-CRF	67.242
persian	16	3000	with	Morfessor	18.078
persian	16	3000	with	0-CRF	56.304
persian	16	3000	with	Seq2seq	65.098
persian	16	3000	with	1-CRF	66.33
persian	16	3000	with	2-CRF	66.376
persian	16	3000	with	4-CRF	66.38
persian	16	3000	with	3-CRF	66.608
persian	17	3000	with	Morfessor	18.62
persian	17	3000	with	0-CRF	56.74
persian	17	3000	with	Seq2seq	64.474
persian	17	3000	with	1-CRF	66.4
persian	17	3000	with	3-CRF	66.448
persian	17	3000	with	4-CRF	66.516
persian	17	3000	with	2-CRF	66.754
persian	18	3000	with	Morfessor	19.284
persian	18	3000	with	0-CRF	56.446
persian	18	3000	with	Seq2seq	64.634
persian	18	3000	with	1-CRF	66.496
persian	18	3000	with	2-CRF	66.71
persian	18	3000	with	4-CRF	66.884
persian	18	3000	with	3-CRF	67.03
persian	19	3000	with	Morfessor	18.372
persian	19	3000	with	0-CRF	57.668
persian	19	3000	with	Seq2seq	65.844
persian	19	3000	with	4-CRF	67.636
persian	19	3000	with	3-CRF	67.828
persian	19	3000	with	2-CRF	67.872
persian	19	3000	with	1-CRF	67.972
persian	20	3000	with	Morfessor	18.186
persian	20	3000	with	0-CRF	57.318
persian	20	3000	with	Seq2seq	64.73
persian	20	3000	with	1-CRF	67.354
persian	20	3000	with	2-CRF	67.4
persian	20	3000	with	3-CRF	67.598
persian	20	3000	with	4-CRF	67.898
persian	21	3000	with	Morfessor	18.632
persian	21	3000	with	0-CRF	58.136
persian	21	3000	with	Seq2seq	65.41799999999999
persian	21	3000	with	1-CRF	67.80199999999999
persian	21	3000	with	4-CRF	67.828
persian	21	3000	with	3-CRF	67.964
persian	21	3000	with	2-CRF	67.976
persian	22	3000	with	Morfessor	18.212
persian	22	3000	with	0-CRF	56.51
persian	22	3000	with	Seq2seq	63.892
persian	22	3000	with	1-CRF	67.63000000000001
persian	22	3000	with	2-CRF	67.654
persian	22	3000	with	3-CRF	67.846
persian	22	3000	with	4-CRF	67.882
persian	23	3000	with	Morfessor	17.554000000000002
persian	23	3000	with	0-CRF	57.884
persian	23	3000	with	Seq2seq	66.354
persian	23	3000	with	2-CRF	67.842
persian	23	3000	with	3-CRF	67.88799999999999
persian	23	3000	with	1-CRF	67.91
persian	23	3000	with	4-CRF	67.998
persian	24	3000	with	Morfessor	19.108
persian	24	3000	with	0-CRF	57.722
persian	24	3000	with	Seq2seq	65.258
persian	24	3000	with	1-CRF	68.53
persian	24	3000	with	4-CRF	68.54
persian	24	3000	with	2-CRF	68.568
persian	24	3000	with	3-CRF	68.63
persian	25	3000	with	Morfessor	18.6
persian	25	3000	with	0-CRF	56.924
persian	25	3000	with	Seq2seq	65.07000000000001
persian	25	3000	with	4-CRF	68.036
persian	25	3000	with	2-CRF	68.426
persian	25	3000	with	3-CRF	68.42999999999999
persian	25	3000	with	1-CRF	68.51
persian	26	3000	with	Morfessor	17.71
persian	26	3000	with	0-CRF	56.934
persian	26	3000	with	Seq2seq	64.05
persian	26	3000	with	3-CRF	66.52
persian	26	3000	with	1-CRF	66.736
persian	26	3000	with	4-CRF	66.754
persian	26	3000	with	2-CRF	66.774
persian	27	3000	with	Morfessor	18.956
persian	27	3000	with	0-CRF	57.254
persian	27	3000	with	Seq2seq	65.356
persian	27	3000	with	1-CRF	68.254
persian	27	3000	with	2-CRF	68.364
persian	27	3000	with	3-CRF	68.566
persian	27	3000	with	4-CRF	68.754
persian	28	3000	with	Morfessor	20.324
persian	28	3000	with	0-CRF	56.55
persian	28	3000	with	Seq2seq	64.818
persian	28	3000	with	4-CRF	68.088
persian	28	3000	with	3-CRF	68.13
persian	28	3000	with	1-CRF	68.134
persian	28	3000	with	2-CRF	68.256
persian	29	3000	with	Morfessor	18.024
persian	29	3000	with	0-CRF	56.978
persian	29	3000	with	Seq2seq	64.976
persian	29	3000	with	2-CRF	68.81400000000001
persian	29	3000	with	4-CRF	68.928
persian	29	3000	with	1-CRF	68.942
persian	29	3000	with	3-CRF	69.002
persian	30	3000	with	Morfessor	18.436
persian	30	3000	with	0-CRF	57.182
persian	30	3000	with	Seq2seq	63.986
persian	30	3000	with	4-CRF	66.746
persian	30	3000	with	1-CRF	66.824
persian	30	3000	with	3-CRF	66.94
persian	30	3000	with	2-CRF	67.022
persian	31	3000	with	Morfessor	17.596
persian	31	3000	with	0-CRF	56.117999999999995
persian	31	3000	with	Seq2seq	63.588
persian	31	3000	with	4-CRF	66.662
persian	31	3000	with	3-CRF	66.908
persian	31	3000	with	2-CRF	67.03
persian	31	3000	with	1-CRF	67.044
persian	32	3000	with	Morfessor	18.5
persian	32	3000	with	0-CRF	56.672
persian	32	3000	with	Seq2seq	65.442
persian	32	3000	with	2-CRF	67.258
persian	32	3000	with	4-CRF	67.322
persian	32	3000	with	1-CRF	67.32600000000001
persian	32	3000	with	3-CRF	67.5
persian	33	3000	with	Morfessor	19.006
persian	33	3000	with	0-CRF	56.888
persian	33	3000	with	Seq2seq	65.224
persian	33	3000	with	4-CRF	67.486
persian	33	3000	with	2-CRF	67.582
persian	33	3000	with	3-CRF	67.748
persian	33	3000	with	1-CRF	67.832
persian	34	3000	with	Morfessor	18.836
persian	34	3000	with	0-CRF	57.104
persian	34	3000	with	Seq2seq	64.616
persian	34	3000	with	2-CRF	68.416
persian	34	3000	with	4-CRF	68.452
persian	34	3000	with	1-CRF	68.514
persian	34	3000	with	3-CRF	68.674
persian	35	3000	with	Morfessor	19.26
persian	35	3000	with	0-CRF	56.574
persian	35	3000	with	Seq2seq	65.94
persian	35	3000	with	1-CRF	67.644
persian	35	3000	with	3-CRF	67.856
persian	35	3000	with	4-CRF	67.982
persian	35	3000	with	2-CRF	68.058
persian	36	3000	with	Morfessor	18.546
persian	36	3000	with	0-CRF	58.72
persian	36	3000	with	Seq2seq	65.134
persian	36	3000	with	1-CRF	67.804
persian	36	3000	with	3-CRF	67.924
persian	36	3000	with	2-CRF	68.132
persian	36	3000	with	4-CRF	68.452
persian	37	3000	with	Morfessor	17.742
persian	37	3000	with	0-CRF	57.008
persian	37	3000	with	Seq2seq	65.472
persian	37	3000	with	4-CRF	67.964
persian	37	3000	with	3-CRF	67.982
persian	37	3000	with	1-CRF	68.036
persian	37	3000	with	2-CRF	68.148
persian	38	3000	with	Morfessor	18.792
persian	38	3000	with	0-CRF	58.316
persian	38	3000	with	Seq2seq	64.804
persian	38	3000	with	2-CRF	68.45
persian	38	3000	with	1-CRF	68.538
persian	38	3000	with	3-CRF	68.792
persian	38	3000	with	4-CRF	68.914
persian	39	3000	with	Morfessor	17.888
persian	39	3000	with	0-CRF	54.976
persian	39	3000	with	Seq2seq	63.86
persian	39	3000	with	4-CRF	64.644
persian	39	3000	with	3-CRF	64.82
persian	39	3000	with	1-CRF	64.844
persian	39	3000	with	2-CRF	64.856
persian	40	3000	with	Morfessor	18.16
persian	40	3000	with	0-CRF	57.596
persian	40	3000	with	Seq2seq	64.658
persian	40	3000	with	4-CRF	67.538
persian	40	3000	with	3-CRF	67.764
persian	40	3000	with	1-CRF	67.77
persian	40	3000	with	2-CRF	67.82
persian	41	3000	with	Morfessor	19.178
persian	41	3000	with	0-CRF	57.472
persian	41	3000	with	Seq2seq	65.528
persian	41	3000	with	2-CRF	67.372
persian	41	3000	with	1-CRF	67.538
persian	41	3000	with	3-CRF	67.726
persian	41	3000	with	4-CRF	67.776
persian	42	3000	with	Morfessor	18.736
persian	42	3000	with	0-CRF	57.368
persian	42	3000	with	Seq2seq	64.838
persian	42	3000	with	1-CRF	66.69
persian	42	3000	with	2-CRF	66.772
persian	42	3000	with	3-CRF	66.88
persian	42	3000	with	4-CRF	67.016
persian	43	3000	with	Morfessor	18.3
persian	43	3000	with	0-CRF	56.744
persian	43	3000	with	Seq2seq	63.574
persian	43	3000	with	3-CRF	67.712
persian	43	3000	with	4-CRF	67.72
persian	43	3000	with	2-CRF	67.796
persian	43	3000	with	1-CRF	67.84
persian	44	3000	with	Morfessor	18.538
persian	44	3000	with	0-CRF	58.366
persian	44	3000	with	Seq2seq	65.94200000000001
persian	44	3000	with	4-CRF	68.32000000000001
persian	44	3000	with	3-CRF	68.38199999999999
persian	44	3000	with	2-CRF	68.852
persian	44	3000	with	1-CRF	68.91
persian	45	3000	with	Morfessor	18.816
persian	45	3000	with	0-CRF	59.282000000000004
persian	45	3000	with	Seq2seq	67.27799999999999
persian	45	3000	with	4-CRF	69.222
persian	45	3000	with	2-CRF	69.324
persian	45	3000	with	1-CRF	69.33200000000001
persian	45	3000	with	3-CRF	69.402
persian	46	3000	with	Morfessor	17.64
persian	46	3000	with	0-CRF	56.564
persian	46	3000	with	Seq2seq	64.464
persian	46	3000	with	4-CRF	66.958
persian	46	3000	with	3-CRF	67.146
persian	46	3000	with	2-CRF	67.226
persian	46	3000	with	1-CRF	67.34
persian	47	3000	with	Morfessor	17.914
persian	47	3000	with	0-CRF	56.218
persian	47	3000	with	Seq2seq	64.384
persian	47	3000	with	4-CRF	65.964
persian	47	3000	with	1-CRF	66.072
persian	47	3000	with	2-CRF	66.074
persian	47	3000	with	3-CRF	66.21000000000001
persian	48	3000	with	Morfessor	17.878
persian	48	3000	with	0-CRF	57.476
persian	48	3000	with	Seq2seq	65.156
persian	48	3000	with	3-CRF	68.072
persian	48	3000	with	1-CRF	68.148
persian	48	3000	with	2-CRF	68.27199999999999
persian	48	3000	with	4-CRF	68.282
persian	49	3000	with	Morfessor	18.496000000000002
persian	49	3000	with	0-CRF	57.698
persian	49	3000	with	Seq2seq	66.236
persian	49	3000	with	2-CRF	67.70400000000001
persian	49	3000	with	1-CRF	67.746
persian	49	3000	with	4-CRF	68.014
persian	49	3000	with	3-CRF	68.112
persian	50	3000	with	Morfessor	17.342
persian	50	3000	with	0-CRF	57.67
persian	50	3000	with	Seq2seq	66.394
persian	50	3000	with	2-CRF	68.666
persian	50	3000	with	1-CRF	68.736
persian	50	3000	with	3-CRF	68.84
persian	50	3000	with	4-CRF	68.864
persian	1	3000	without	Morfessor	18.624
persian	1	3000	without	0-CRF	55.366
persian	1	3000	without	Seq2seq	64.418
persian	1	3000	without	3-CRF	66.7
persian	1	3000	without	4-CRF	66.752
persian	1	3000	without	1-CRF	66.84
persian	1	3000	without	2-CRF	67.1
persian	2	3000	without	Morfessor	18.316
persian	2	3000	without	0-CRF	56.318
persian	2	3000	without	Seq2seq	65.64
persian	2	3000	without	4-CRF	66.894
persian	2	3000	without	3-CRF	66.976
persian	2	3000	without	1-CRF	67.168
persian	2	3000	without	2-CRF	67.228
persian	3	3000	without	Morfessor	18.244
persian	3	3000	without	0-CRF	55.708
persian	3	3000	without	Seq2seq	63.656
persian	3	3000	without	4-CRF	65.934
persian	3	3000	without	1-CRF	65.994
persian	3	3000	without	2-CRF	66.028
persian	3	3000	without	3-CRF	66.096
persian	4	3000	without	Morfessor	19.26
persian	4	3000	without	0-CRF	57.78
persian	4	3000	without	Seq2seq	63.884
persian	4	3000	without	2-CRF	67.11
persian	4	3000	without	3-CRF	67.164
persian	4	3000	without	1-CRF	67.168
persian	4	3000	without	4-CRF	67.206
persian	5	3000	without	Morfessor	16.434
persian	5	3000	without	0-CRF	55.994
persian	5	3000	without	Seq2seq	63.822
persian	5	3000	without	4-CRF	66.532
persian	5	3000	without	1-CRF	66.67399999999999
persian	5	3000	without	2-CRF	66.706
persian	5	3000	without	3-CRF	66.812
persian	6	3000	without	Morfessor	18.568
persian	6	3000	without	0-CRF	56.376
persian	6	3000	without	Seq2seq	65.494
persian	6	3000	without	2-CRF	67.728
persian	6	3000	without	3-CRF	67.768
persian	6	3000	without	1-CRF	67.88
persian	6	3000	without	4-CRF	67.932
persian	7	3000	without	Morfessor	17.528
persian	7	3000	without	0-CRF	55.258
persian	7	3000	without	Seq2seq	62.166
persian	7	3000	without	1-CRF	64.664
persian	7	3000	without	4-CRF	64.716
persian	7	3000	without	2-CRF	64.72
persian	7	3000	without	3-CRF	64.88
persian	8	3000	without	Morfessor	18.105999999999998
persian	8	3000	without	0-CRF	55.958
persian	8	3000	without	Seq2seq	64.32
persian	8	3000	without	1-CRF	66.734
persian	8	3000	without	3-CRF	66.85
persian	8	3000	without	2-CRF	67.026
persian	8	3000	without	4-CRF	67.094
persian	9	3000	without	Morfessor	18.474
persian	9	3000	without	0-CRF	56.226
persian	9	3000	without	Seq2seq	64.262
persian	9	3000	without	2-CRF	67.028
persian	9	3000	without	1-CRF	67.082
persian	9	3000	without	4-CRF	67.126
persian	9	3000	without	3-CRF	67.22200000000001
persian	10	3000	without	Morfessor	18.106
persian	10	3000	without	0-CRF	57.218
persian	10	3000	without	Seq2seq	63.246
persian	10	3000	without	3-CRF	66.384
persian	10	3000	without	4-CRF	66.582
persian	10	3000	without	1-CRF	66.616
persian	10	3000	without	2-CRF	66.778
persian	11	3000	without	Morfessor	18.028
persian	11	3000	without	0-CRF	56.168
persian	11	3000	without	Seq2seq	64.418
persian	11	3000	without	4-CRF	66.754
persian	11	3000	without	2-CRF	66.782
persian	11	3000	without	3-CRF	66.906
persian	11	3000	without	1-CRF	66.91799999999999
persian	12	3000	without	Morfessor	18.942
persian	12	3000	without	0-CRF	55.16
persian	12	3000	without	Seq2seq	63.666
persian	12	3000	without	3-CRF	65.788
persian	12	3000	without	4-CRF	65.93
persian	12	3000	without	1-CRF	66.024
persian	12	3000	without	2-CRF	66.03399999999999
persian	13	3000	without	Morfessor	18.324
persian	13	3000	without	0-CRF	55.480000000000004
persian	13	3000	without	Seq2seq	63.69
persian	13	3000	without	1-CRF	65.574
persian	13	3000	without	4-CRF	65.76
persian	13	3000	without	2-CRF	65.772
persian	13	3000	without	3-CRF	66.146
persian	14	3000	without	Morfessor	19.442
persian	14	3000	without	0-CRF	55.936
persian	14	3000	without	Seq2seq	63.412
persian	14	3000	without	4-CRF	66.494
persian	14	3000	without	3-CRF	66.628
persian	14	3000	without	1-CRF	66.684
persian	14	3000	without	2-CRF	66.8
persian	15	3000	without	Morfessor	17.884
persian	15	3000	without	0-CRF	57.796
persian	15	3000	without	Seq2seq	65.56
persian	15	3000	without	2-CRF	68.184
persian	15	3000	without	3-CRF	68.344
persian	15	3000	without	1-CRF	68.354
persian	15	3000	without	4-CRF	68.624
persian	16	3000	without	Morfessor	18.022
persian	16	3000	without	0-CRF	56.324
persian	16	3000	without	Seq2seq	63.397999999999996
persian	16	3000	without	4-CRF	66.148
persian	16	3000	without	2-CRF	66.58
persian	16	3000	without	1-CRF	66.664
persian	16	3000	without	3-CRF	66.844
persian	17	3000	without	Morfessor	18.146
persian	17	3000	without	0-CRF	56.228
persian	17	3000	without	Seq2seq	63.1
persian	17	3000	without	2-CRF	66.358
persian	17	3000	without	1-CRF	66.45
persian	17	3000	without	3-CRF	66.46600000000001
persian	17	3000	without	4-CRF	66.55
persian	18	3000	without	Morfessor	17.776
persian	18	3000	without	0-CRF	56.422
persian	18	3000	without	Seq2seq	64.51
persian	18	3000	without	3-CRF	67.006
persian	18	3000	without	2-CRF	67.1
persian	18	3000	without	4-CRF	67.122
persian	18	3000	without	1-CRF	67.19800000000001
persian	19	3000	without	Morfessor	17.206
persian	19	3000	without	0-CRF	55.498
persian	19	3000	without	Seq2seq	64.104
persian	19	3000	without	2-CRF	65.932
persian	19	3000	without	1-CRF	65.996
persian	19	3000	without	4-CRF	66.028
persian	19	3000	without	3-CRF	66.264
persian	20	3000	without	Morfessor	17.25
persian	20	3000	without	0-CRF	55.91
persian	20	3000	without	Seq2seq	64.048
persian	20	3000	without	4-CRF	66.876
persian	20	3000	without	1-CRF	66.932
persian	20	3000	without	3-CRF	67.01
persian	20	3000	without	2-CRF	67.022
persian	21	3000	without	Morfessor	18.982
persian	21	3000	without	0-CRF	57.544
persian	21	3000	without	Seq2seq	64.166
persian	21	3000	without	1-CRF	67.222
persian	21	3000	without	4-CRF	67.264
persian	21	3000	without	2-CRF	67.31
persian	21	3000	without	3-CRF	67.446
persian	22	3000	without	Morfessor	18.201999999999998
persian	22	3000	without	0-CRF	57.82
persian	22	3000	without	Seq2seq	64.474
persian	22	3000	without	2-CRF	67.226
persian	22	3000	without	1-CRF	67.414
persian	22	3000	without	3-CRF	67.458
persian	22	3000	without	4-CRF	67.49
persian	23	3000	without	Morfessor	17.774
persian	23	3000	without	0-CRF	56.042
persian	23	3000	without	Seq2seq	63.687999999999995
persian	23	3000	without	3-CRF	66.282
persian	23	3000	without	2-CRF	66.6
persian	23	3000	without	1-CRF	66.61800000000001
persian	23	3000	without	4-CRF	66.662
persian	24	3000	without	Morfessor	17.71
persian	24	3000	without	0-CRF	56.402
persian	24	3000	without	Seq2seq	63.702
persian	24	3000	without	4-CRF	66.216
persian	24	3000	without	1-CRF	66.274
persian	24	3000	without	3-CRF	66.30799999999999
persian	24	3000	without	2-CRF	66.326
persian	25	3000	without	Morfessor	17.866
persian	25	3000	without	0-CRF	58.384
persian	25	3000	without	Seq2seq	65.884
persian	25	3000	without	2-CRF	68.852
persian	25	3000	without	3-CRF	68.946
persian	25	3000	without	1-CRF	69.024
persian	25	3000	without	4-CRF	69.292
persian	26	3000	without	Morfessor	18.818
persian	26	3000	without	0-CRF	57.304
persian	26	3000	without	Seq2seq	64.028
persian	26	3000	without	2-CRF	67.206
persian	26	3000	without	3-CRF	67.276
persian	26	3000	without	4-CRF	67.344
persian	26	3000	without	1-CRF	67.39
persian	27	3000	without	Morfessor	18.868
persian	27	3000	without	0-CRF	56.622
persian	27	3000	without	Seq2seq	64.256
persian	27	3000	without	2-CRF	66.452
persian	27	3000	without	1-CRF	66.612
persian	27	3000	without	3-CRF	66.772
persian	27	3000	without	4-CRF	66.79
persian	28	3000	without	Morfessor	18.732
persian	28	3000	without	0-CRF	57.199999999999996
persian	28	3000	without	Seq2seq	64.232
persian	28	3000	without	4-CRF	66.95
persian	28	3000	without	3-CRF	67.32000000000001
persian	28	3000	without	2-CRF	67.456
persian	28	3000	without	1-CRF	67.522
persian	29	3000	without	Morfessor	18.402
persian	29	3000	without	0-CRF	56.714
persian	29	3000	without	Seq2seq	64.93
persian	29	3000	without	1-CRF	66.93
persian	29	3000	without	4-CRF	67.086
persian	29	3000	without	2-CRF	67.112
persian	29	3000	without	3-CRF	67.19
persian	30	3000	without	Morfessor	18.188
persian	30	3000	without	0-CRF	56.724
persian	30	3000	without	Seq2seq	63.948
persian	30	3000	without	4-CRF	67.174
persian	30	3000	without	3-CRF	67.464
persian	30	3000	without	1-CRF	67.502
persian	30	3000	without	2-CRF	67.788
persian	31	3000	without	Morfessor	18.192
persian	31	3000	without	0-CRF	55.096
persian	31	3000	without	Seq2seq	64.164
persian	31	3000	without	4-CRF	66.15
persian	31	3000	without	3-CRF	66.22
persian	31	3000	without	1-CRF	66.452
persian	31	3000	without	2-CRF	66.476
persian	32	3000	without	Morfessor	17.966
persian	32	3000	without	0-CRF	56.482
persian	32	3000	without	Seq2seq	64.33
persian	32	3000	without	1-CRF	65.88
persian	32	3000	without	2-CRF	65.932
persian	32	3000	without	3-CRF	65.97
persian	32	3000	without	4-CRF	65.97200000000001
persian	33	3000	without	Morfessor	18.576
persian	33	3000	without	0-CRF	55.692
persian	33	3000	without	Seq2seq	63.976
persian	33	3000	without	4-CRF	67.04
persian	33	3000	without	3-CRF	67.22
persian	33	3000	without	2-CRF	67.318
persian	33	3000	without	1-CRF	67.36
persian	34	3000	without	Morfessor	17.922
persian	34	3000	without	0-CRF	56.416000000000004
persian	34	3000	without	Seq2seq	63.786
persian	34	3000	without	1-CRF	67.458
persian	34	3000	without	2-CRF	67.526
persian	34	3000	without	4-CRF	67.682
persian	34	3000	without	3-CRF	67.784
persian	35	3000	without	Morfessor	17.266
persian	35	3000	without	0-CRF	56.556
persian	35	3000	without	Seq2seq	65.16
persian	35	3000	without	2-CRF	67.67
persian	35	3000	without	4-CRF	67.772
persian	35	3000	without	3-CRF	67.808
persian	35	3000	without	1-CRF	67.94800000000001
persian	36	3000	without	Morfessor	17.727999999999998
persian	36	3000	without	0-CRF	55.262
persian	36	3000	without	Seq2seq	62.82
persian	36	3000	without	1-CRF	65.502
persian	36	3000	without	4-CRF	65.506
persian	36	3000	without	2-CRF	65.618
persian	36	3000	without	3-CRF	65.93
persian	37	3000	without	Morfessor	17.628
persian	37	3000	without	0-CRF	56.304
persian	37	3000	without	Seq2seq	63.542
persian	37	3000	without	1-CRF	67.494
persian	37	3000	without	3-CRF	67.588
persian	37	3000	without	2-CRF	67.61
persian	37	3000	without	4-CRF	67.614
persian	38	3000	without	Morfessor	18.79
persian	38	3000	without	0-CRF	56.648
persian	38	3000	without	Seq2seq	63.738
persian	38	3000	without	4-CRF	66.68599999999999
persian	38	3000	without	3-CRF	66.696
persian	38	3000	without	2-CRF	67.054
persian	38	3000	without	1-CRF	67.08800000000001
persian	39	3000	without	Morfessor	19.33
persian	39	3000	without	0-CRF	55.474
persian	39	3000	without	Seq2seq	62.94
persian	39	3000	without	4-CRF	65.65
persian	39	3000	without	2-CRF	65.926
persian	39	3000	without	1-CRF	65.954
persian	39	3000	without	3-CRF	66.062
persian	40	3000	without	Morfessor	18.994
persian	40	3000	without	0-CRF	55.664
persian	40	3000	without	Seq2seq	63.01
persian	40	3000	without	1-CRF	65.966
persian	40	3000	without	2-CRF	65.992
persian	40	3000	without	4-CRF	66.01
persian	40	3000	without	3-CRF	66.02
persian	41	3000	without	Morfessor	18.93
persian	41	3000	without	0-CRF	57.144
persian	41	3000	without	Seq2seq	64.468
persian	41	3000	without	1-CRF	67.288
persian	41	3000	without	2-CRF	67.336
persian	41	3000	without	3-CRF	67.538
persian	41	3000	without	4-CRF	67.8
persian	42	3000	without	Morfessor	18.21
persian	42	3000	without	0-CRF	57.834
persian	42	3000	without	Seq2seq	64.01
persian	42	3000	without	3-CRF	67.428
persian	42	3000	without	4-CRF	67.65
persian	42	3000	without	1-CRF	67.712
persian	42	3000	without	2-CRF	67.76599999999999
persian	43	3000	without	Morfessor	17.954
persian	43	3000	without	0-CRF	57.47
persian	43	3000	without	Seq2seq	64.744
persian	43	3000	without	4-CRF	68.804
persian	43	3000	without	1-CRF	68.974
persian	43	3000	without	2-CRF	69.0
persian	43	3000	without	3-CRF	69.048
persian	44	3000	without	Morfessor	18.842
persian	44	3000	without	0-CRF	55.592
persian	44	3000	without	Seq2seq	64.924
persian	44	3000	without	2-CRF	66.874
persian	44	3000	without	1-CRF	66.96600000000001
persian	44	3000	without	4-CRF	67.044
persian	44	3000	without	3-CRF	67.158
persian	45	3000	without	Morfessor	18.546
persian	45	3000	without	0-CRF	56.608000000000004
persian	45	3000	without	Seq2seq	64.29
persian	45	3000	without	4-CRF	66.22200000000001
persian	45	3000	without	3-CRF	66.318
persian	45	3000	without	2-CRF	66.368
persian	45	3000	without	1-CRF	66.484
persian	46	3000	without	Morfessor	19.33
persian	46	3000	without	0-CRF	57.916
persian	46	3000	without	Seq2seq	65.434
persian	46	3000	without	4-CRF	68.48
persian	46	3000	without	1-CRF	68.536
persian	46	3000	without	2-CRF	68.606
persian	46	3000	without	3-CRF	68.61
persian	47	3000	without	Morfessor	18.288
