Language	Split	Size	Replacement	Model	Score
wixarika	43	500	without	Morfessor	37.938
wixarika	43	500	without	0-CRF	59.434
wixarika	43	500	without	Seq2seq	60.354
wixarika	43	500	without	1-CRF	67.43
wixarika	43	500	without	3-CRF	67.538
wixarika	43	500	without	4-CRF	67.846
wixarika	43	500	without	2-CRF	68.266
wixarika	44	500	without	Morfessor	36.556
wixarika	44	500	without	0-CRF	58.156
wixarika	44	500	without	Seq2seq	60.586
wixarika	44	500	without	1-CRF	64.846
wixarika	44	500	without	3-CRF	65.97
wixarika	44	500	without	2-CRF	66.516
wixarika	44	500	without	4-CRF	66.584
wixarika	45	500	without	Morfessor	38.552
wixarika	45	500	without	Seq2seq	61.474000000000004
wixarika	45	500	without	0-CRF	61.748
wixarika	45	500	without	3-CRF	68.644
wixarika	45	500	without	2-CRF	68.752
wixarika	45	500	without	1-CRF	68.768
wixarika	45	500	without	4-CRF	68.984
wixarika	46	500	without	Morfessor	37.668
wixarika	46	500	without	0-CRF	56.372
wixarika	46	500	without	Seq2seq	57.656
wixarika	46	500	without	1-CRF	62.926
wixarika	46	500	without	4-CRF	63.95
wixarika	46	500	without	3-CRF	64.006
wixarika	46	500	without	2-CRF	64.414
wixarika	47	500	without	Morfessor	39.066
wixarika	47	500	without	Seq2seq	61.744
wixarika	47	500	without	0-CRF	62.45
wixarika	47	500	without	1-CRF	70.712
wixarika	47	500	without	4-CRF	70.918
wixarika	47	500	without	3-CRF	71.294
wixarika	47	500	without	2-CRF	71.474
wixarika	48	500	without	Morfessor	36.288000000000004
wixarika	48	500	without	Seq2seq	58.942
wixarika	48	500	without	0-CRF	59.262
wixarika	48	500	without	4-CRF	66.46600000000001
wixarika	48	500	without	1-CRF	66.91
wixarika	48	500	without	3-CRF	67.03
wixarika	48	500	without	2-CRF	67.60600000000001
wixarika	49	500	without	Morfessor	41.082
wixarika	49	500	without	0-CRF	59.952
wixarika	49	500	without	Seq2seq	64.04599999999999
wixarika	49	500	without	1-CRF	67.948
wixarika	49	500	without	4-CRF	68.17
wixarika	49	500	without	3-CRF	68.754
wixarika	49	500	without	2-CRF	69.262
wixarika	50	500	without	Morfessor	37.512
wixarika	50	500	without	0-CRF	58.984
wixarika	50	500	without	Seq2seq	59.518
wixarika	50	500	without	1-CRF	65.494
wixarika	50	500	without	2-CRF	66.638
wixarika	50	500	without	3-CRF	66.672
wixarika	50	500	without	4-CRF	67.494
wixarika	1	1000	with	Morfessor	37.67
wixarika	1	1000	with	0-CRF	65.306
wixarika	1	1000	with	1-CRF	71.88
wixarika	1	1000	with	Seq2seq	72.878
wixarika	1	1000	with	2-CRF	73.10600000000001
wixarika	1	1000	with	3-CRF	73.24
wixarika	1	1000	with	4-CRF	73.652
wixarika	2	1000	with	Morfessor	36.324
wixarika	2	1000	with	0-CRF	69.622
wixarika	2	1000	with	Seq2seq	75.814
wixarika	2	1000	with	1-CRF	76.806
wixarika	2	1000	with	3-CRF	76.822
wixarika	2	1000	with	2-CRF	76.88
wixarika	2	1000	with	4-CRF	76.894
wixarika	3	1000	with	Morfessor	37.53
wixarika	3	1000	with	0-CRF	71.166
wixarika	3	1000	with	Seq2seq	77.722
wixarika	3	1000	with	1-CRF	79.122
wixarika	3	1000	with	4-CRF	79.456
wixarika	3	1000	with	2-CRF	79.518
wixarika	3	1000	with	3-CRF	79.66
wixarika	4	1000	with	Morfessor	39.086
wixarika	4	1000	with	0-CRF	67.172
wixarika	4	1000	with	Seq2seq	72.64
wixarika	4	1000	with	4-CRF	75.408
wixarika	4	1000	with	3-CRF	76.162
wixarika	4	1000	with	1-CRF	76.196
wixarika	4	1000	with	2-CRF	76.492
wixarika	5	1000	with	Morfessor	37.186
wixarika	5	1000	with	0-CRF	68.18599999999999
wixarika	5	1000	with	Seq2seq	75.666
wixarika	5	1000	with	2-CRF	76.618
wixarika	5	1000	with	4-CRF	76.834
wixarika	5	1000	with	1-CRF	76.872
wixarika	5	1000	with	3-CRF	77.024
wixarika	6	1000	with	Morfessor	36.583999999999996
wixarika	6	1000	with	0-CRF	69.946
wixarika	6	1000	with	Seq2seq	75.682
wixarika	6	1000	with	4-CRF	76.72
wixarika	6	1000	with	3-CRF	77.36
wixarika	6	1000	with	1-CRF	77.392
wixarika	6	1000	with	2-CRF	77.708
wixarika	7	1000	with	Morfessor	36.516
wixarika	7	1000	with	0-CRF	67.17999999999999
wixarika	7	1000	with	Seq2seq	73.902
wixarika	7	1000	with	1-CRF	76.286
wixarika	7	1000	with	3-CRF	77.24799999999999
wixarika	7	1000	with	2-CRF	77.476
wixarika	7	1000	with	4-CRF	77.708
wixarika	8	1000	with	Morfessor	36.402
wixarika	8	1000	with	0-CRF	68.388
wixarika	8	1000	with	Seq2seq	75.484
wixarika	8	1000	with	1-CRF	78.406
wixarika	8	1000	with	4-CRF	78.46
wixarika	8	1000	with	3-CRF	78.884
wixarika	8	1000	with	2-CRF	79.092
wixarika	9	1000	with	Morfessor	38.484
wixarika	9	1000	with	0-CRF	68.622
wixarika	9	1000	with	Seq2seq	74.508
wixarika	9	1000	with	3-CRF	77.054
wixarika	9	1000	with	1-CRF	77.168
wixarika	9	1000	with	2-CRF	77.476
wixarika	9	1000	with	4-CRF	77.53
wixarika	10	1000	with	Morfessor	36.968
wixarika	10	1000	with	0-CRF	69.154
wixarika	10	1000	with	Seq2seq	74.232
wixarika	10	1000	with	3-CRF	75.72
wixarika	10	1000	with	4-CRF	75.952
wixarika	10	1000	with	1-CRF	75.976
wixarika	10	1000	with	2-CRF	76.014
wixarika	11	1000	with	Morfessor	37.996
wixarika	11	1000	with	0-CRF	68.958
wixarika	11	1000	with	Seq2seq	75.212
wixarika	11	1000	with	4-CRF	76.692
wixarika	11	1000	with	1-CRF	76.84
wixarika	11	1000	with	2-CRF	76.98
wixarika	11	1000	with	3-CRF	77.288
wixarika	12	1000	with	Morfessor	37.848
wixarika	12	1000	with	0-CRF	69.094
wixarika	12	1000	with	Seq2seq	73.558
wixarika	12	1000	with	1-CRF	77.272
wixarika	12	1000	with	2-CRF	77.748
wixarika	12	1000	with	3-CRF	77.938
wixarika	12	1000	with	4-CRF	78.306
wixarika	13	1000	with	Morfessor	37.22
wixarika	13	1000	with	0-CRF	67.44
wixarika	13	1000	with	Seq2seq	74.654
wixarika	13	1000	with	3-CRF	75.72
wixarika	13	1000	with	1-CRF	75.956
wixarika	13	1000	with	2-CRF	76.09
wixarika	13	1000	with	4-CRF	76.284
wixarika	14	1000	with	Morfessor	39.61
wixarika	14	1000	with	0-CRF	69.94
wixarika	14	1000	with	Seq2seq	73.98
wixarika	14	1000	with	1-CRF	77.37
wixarika	14	1000	with	4-CRF	77.986
wixarika	14	1000	with	3-CRF	78.064
wixarika	14	1000	with	2-CRF	78.24
wixarika	15	1000	with	Morfessor	36.314
wixarika	15	1000	with	0-CRF	68.42
wixarika	15	1000	with	Seq2seq	74.76
wixarika	15	1000	with	3-CRF	76.72
wixarika	15	1000	with	1-CRF	76.892
wixarika	15	1000	with	2-CRF	77.148
wixarika	15	1000	with	4-CRF	77.554
wixarika	16	1000	with	Morfessor	37.316
wixarika	16	1000	with	0-CRF	69.446
wixarika	16	1000	with	Seq2seq	74.382
wixarika	16	1000	with	3-CRF	77.842
wixarika	16	1000	with	1-CRF	77.974
wixarika	16	1000	with	4-CRF	78.244
wixarika	16	1000	with	2-CRF	78.29
wixarika	17	1000	with	Morfessor	39.902
wixarika	17	1000	with	0-CRF	68.14
wixarika	17	1000	with	Seq2seq	75.296
wixarika	17	1000	with	3-CRF	76.706
wixarika	17	1000	with	1-CRF	76.902
wixarika	17	1000	with	2-CRF	77.322
wixarika	17	1000	with	4-CRF	77.692
wixarika	18	1000	with	Morfessor	39.992
wixarika	18	1000	with	0-CRF	66.868
wixarika	18	1000	with	Seq2seq	73.844
wixarika	18	1000	with	1-CRF	76.36
wixarika	18	1000	with	2-CRF	76.426
wixarika	18	1000	with	4-CRF	76.432
wixarika	18	1000	with	3-CRF	76.832
wixarika	19	1000	with	Morfessor	38.306
wixarika	19	1000	with	0-CRF	67.654
wixarika	19	1000	with	Seq2seq	73.154
wixarika	19	1000	with	1-CRF	75.25399999999999
wixarika	19	1000	with	4-CRF	75.796
wixarika	19	1000	with	2-CRF	75.992
wixarika	19	1000	with	3-CRF	76.13
wixarika	20	1000	with	Morfessor	37.064
wixarika	20	1000	with	0-CRF	68.09
wixarika	20	1000	with	Seq2seq	73.844
wixarika	20	1000	with	4-CRF	76.84
wixarika	20	1000	with	1-CRF	76.946
wixarika	20	1000	with	2-CRF	77.148
wixarika	20	1000	with	3-CRF	77.148
wixarika	21	1000	with	Morfessor	42.748
wixarika	21	1000	with	0-CRF	68.868
wixarika	21	1000	with	Seq2seq	74.626
wixarika	21	1000	with	3-CRF	76.366
wixarika	21	1000	with	4-CRF	76.694
wixarika	21	1000	with	1-CRF	77.138
wixarika	21	1000	with	2-CRF	77.254
wixarika	22	1000	with	Morfessor	38.542
wixarika	22	1000	with	0-CRF	67.95400000000001
wixarika	22	1000	with	Seq2seq	74.5
wixarika	22	1000	with	3-CRF	75.486
wixarika	22	1000	with	1-CRF	75.688
wixarika	22	1000	with	2-CRF	75.774
wixarika	22	1000	with	4-CRF	76.06400000000001
wixarika	23	1000	with	Morfessor	39.222
wixarika	23	1000	with	0-CRF	68.17999999999999
wixarika	23	1000	with	Seq2seq	73.172
wixarika	23	1000	with	4-CRF	75.904
wixarika	23	1000	with	3-CRF	75.922
wixarika	23	1000	with	1-CRF	76.394
wixarika	23	1000	with	2-CRF	76.52799999999999
wixarika	24	1000	with	Morfessor	39.348
wixarika	24	1000	with	0-CRF	70.424
wixarika	24	1000	with	Seq2seq	74.93
wixarika	24	1000	with	4-CRF	76.44200000000001
wixarika	24	1000	with	3-CRF	76.55999999999999
wixarika	24	1000	with	2-CRF	76.76
wixarika	24	1000	with	1-CRF	76.782
wixarika	25	1000	with	Morfessor	35.918
wixarika	25	1000	with	0-CRF	68.362
wixarika	25	1000	with	Seq2seq	74.0
wixarika	25	1000	with	1-CRF	76.624
wixarika	25	1000	with	2-CRF	77.28999999999999
wixarika	25	1000	with	3-CRF	77.836
wixarika	25	1000	with	4-CRF	78.242
wixarika	26	1000	with	Morfessor	38.996
wixarika	26	1000	with	0-CRF	68.03
wixarika	26	1000	with	Seq2seq	73.668
wixarika	26	1000	with	3-CRF	74.7
wixarika	26	1000	with	2-CRF	75.132
wixarika	26	1000	with	1-CRF	75.324
wixarika	26	1000	with	4-CRF	75.904
wixarika	27	1000	with	Morfessor	38.574
wixarika	27	1000	with	0-CRF	70.00999999999999
wixarika	27	1000	with	Seq2seq	75.794
wixarika	27	1000	with	1-CRF	76.992
wixarika	27	1000	with	3-CRF	77.14
wixarika	27	1000	with	2-CRF	77.206
wixarika	27	1000	with	4-CRF	77.314
wixarika	28	1000	with	Morfessor	38.282000000000004
wixarika	28	1000	with	0-CRF	67.596
wixarika	28	1000	with	Seq2seq	74.094
wixarika	28	1000	with	1-CRF	76.594
wixarika	28	1000	with	4-CRF	76.928
wixarika	28	1000	with	2-CRF	77.408
wixarika	28	1000	with	3-CRF	77.536
wixarika	29	1000	with	Morfessor	39.074
wixarika	29	1000	with	0-CRF	66.724
wixarika	29	1000	with	Seq2seq	75.518
wixarika	29	1000	with	1-CRF	77.31400000000001
wixarika	29	1000	with	3-CRF	78.358
wixarika	29	1000	with	2-CRF	78.658
wixarika	29	1000	with	4-CRF	78.672
wixarika	30	1000	with	Morfessor	39.458
wixarika	30	1000	with	0-CRF	67.508
wixarika	30	1000	with	Seq2seq	75.208
wixarika	30	1000	with	3-CRF	76.864
wixarika	30	1000	with	1-CRF	76.906
wixarika	30	1000	with	2-CRF	76.908
wixarika	30	1000	with	4-CRF	76.964
wixarika	31	1000	with	Morfessor	38.794
wixarika	31	1000	with	0-CRF	68.324
wixarika	31	1000	with	Seq2seq	75.746
wixarika	31	1000	with	2-CRF	77.214
wixarika	31	1000	with	1-CRF	77.462
wixarika	31	1000	with	4-CRF	77.464
wixarika	31	1000	with	3-CRF	77.476
wixarika	32	1000	with	Morfessor	37.902
wixarika	32	1000	with	0-CRF	66.606
wixarika	32	1000	with	Seq2seq	74.94800000000001
wixarika	32	1000	with	1-CRF	75.236
wixarika	32	1000	with	4-CRF	76.082
wixarika	32	1000	with	3-CRF	76.21
wixarika	32	1000	with	2-CRF	76.35
wixarika	33	1000	with	Morfessor	36.92
wixarika	33	1000	with	0-CRF	67.624
wixarika	33	1000	with	Seq2seq	74.304
wixarika	33	1000	with	4-CRF	76.812
wixarika	33	1000	with	1-CRF	77.306
wixarika	33	1000	with	2-CRF	77.64
wixarika	33	1000	with	3-CRF	77.666
wixarika	34	1000	with	Morfessor	37.726
wixarika	34	1000	with	0-CRF	68.84400000000001
wixarika	34	1000	with	Seq2seq	76.226
wixarika	34	1000	with	1-CRF	78.17
wixarika	34	1000	with	4-CRF	78.538
wixarika	34	1000	with	3-CRF	78.774
wixarika	34	1000	with	2-CRF	79.486
wixarika	35	1000	with	Morfessor	37.844
wixarika	35	1000	with	0-CRF	69.774
wixarika	35	1000	with	Seq2seq	75.81400000000001
wixarika	35	1000	with	4-CRF	77.416
wixarika	35	1000	with	1-CRF	77.438
wixarika	35	1000	with	3-CRF	77.94
wixarika	35	1000	with	2-CRF	78.498
wixarika	36	1000	with	Morfessor	36.96
wixarika	36	1000	with	0-CRF	67.56
wixarika	36	1000	with	Seq2seq	74.618
wixarika	36	1000	with	4-CRF	76.606
wixarika	36	1000	with	1-CRF	76.624
wixarika	36	1000	with	2-CRF	76.776
wixarika	36	1000	with	3-CRF	77.006
wixarika	37	1000	with	Morfessor	37.716
wixarika	37	1000	with	0-CRF	70.208
wixarika	37	1000	with	Seq2seq	76.218
wixarika	37	1000	with	4-CRF	77.458
wixarika	37	1000	with	2-CRF	77.584
wixarika	37	1000	with	3-CRF	77.648
wixarika	37	1000	with	1-CRF	77.66
wixarika	38	1000	with	Morfessor	36.974
wixarika	38	1000	with	0-CRF	68.682
wixarika	38	1000	with	Seq2seq	74.47
wixarika	38	1000	with	1-CRF	76.374
wixarika	38	1000	with	2-CRF	76.586
wixarika	38	1000	with	3-CRF	76.602
wixarika	38	1000	with	4-CRF	76.71000000000001
wixarika	39	1000	with	Morfessor	38.626
wixarika	39	1000	with	0-CRF	67.46
wixarika	39	1000	with	Seq2seq	75.116
wixarika	39	1000	with	4-CRF	76.278
wixarika	39	1000	with	1-CRF	76.512
wixarika	39	1000	with	2-CRF	76.67
wixarika	39	1000	with	3-CRF	76.94
wixarika	40	1000	with	Morfessor	37.402
wixarika	40	1000	with	0-CRF	69.228
wixarika	40	1000	with	Seq2seq	75.216
wixarika	40	1000	with	1-CRF	76.484
wixarika	40	1000	with	2-CRF	77.374
wixarika	40	1000	with	3-CRF	77.462
wixarika	40	1000	with	4-CRF	77.514
wixarika	41	1000	with	Morfessor	39.416
wixarika	41	1000	with	0-CRF	68.528
wixarika	41	1000	with	1-CRF	75.78399999999999
wixarika	41	1000	with	Seq2seq	75.898
wixarika	41	1000	with	2-CRF	76.372
wixarika	41	1000	with	3-CRF	76.578
wixarika	41	1000	with	4-CRF	76.64399999999999
wixarika	42	1000	with	Morfessor	38.160000000000004
wixarika	42	1000	with	0-CRF	67.996
wixarika	42	1000	with	Seq2seq	74.834
wixarika	42	1000	with	4-CRF	75.908
wixarika	42	1000	with	3-CRF	76.994
wixarika	42	1000	with	1-CRF	77.348
wixarika	42	1000	with	2-CRF	77.492
wixarika	43	1000	with	Morfessor	39.184
wixarika	43	1000	with	0-CRF	69.01
wixarika	43	1000	with	Seq2seq	75.104
wixarika	43	1000	with	4-CRF	77.27
wixarika	43	1000	with	2-CRF	77.554
wixarika	43	1000	with	3-CRF	77.682
wixarika	43	1000	with	1-CRF	77.732
wixarika	44	1000	with	Morfessor	40.732
wixarika	44	1000	with	0-CRF	66.158
wixarika	44	1000	with	Seq2seq	74.11
wixarika	44	1000	with	4-CRF	76.14
wixarika	44	1000	with	2-CRF	76.188
wixarika	44	1000	with	3-CRF	76.368
wixarika	44	1000	with	1-CRF	76.484
wixarika	45	1000	with	Morfessor	36.826
wixarika	45	1000	with	0-CRF	68.254
wixarika	45	1000	with	Seq2seq	72.64399999999999
wixarika	45	1000	with	3-CRF	76.746
wixarika	45	1000	with	4-CRF	76.828
wixarika	45	1000	with	2-CRF	76.97
wixarika	45	1000	with	1-CRF	77.162
wixarika	46	1000	with	Morfessor	37.434000000000005
wixarika	46	1000	with	0-CRF	68.022
wixarika	46	1000	with	Seq2seq	75.014
wixarika	46	1000	with	1-CRF	77.504
wixarika	46	1000	with	4-CRF	78.132
wixarika	46	1000	with	3-CRF	78.62
wixarika	46	1000	with	2-CRF	78.812
wixarika	47	1000	with	Morfessor	40.077999999999996
wixarika	47	1000	with	0-CRF	67.792
wixarika	47	1000	with	Seq2seq	74.432
wixarika	47	1000	with	4-CRF	74.932
wixarika	47	1000	with	3-CRF	75.224
wixarika	47	1000	with	2-CRF	75.8
wixarika	47	1000	with	1-CRF	75.81
wixarika	48	1000	with	Morfessor	37.616
wixarika	48	1000	with	0-CRF	67.868
wixarika	48	1000	with	Seq2seq	74.624
wixarika	48	1000	with	1-CRF	75.654
wixarika	48	1000	with	2-CRF	76.05199999999999
wixarika	48	1000	with	3-CRF	76.266
wixarika	48	1000	with	4-CRF	76.392
wixarika	49	1000	with	Morfessor	38.158
wixarika	49	1000	with	0-CRF	67.716
wixarika	49	1000	with	Seq2seq	74.078
wixarika	49	1000	with	1-CRF	75.16
wixarika	49	1000	with	2-CRF	75.28999999999999
wixarika	49	1000	with	3-CRF	75.622
wixarika	49	1000	with	4-CRF	76.002
wixarika	50	1000	with	Morfessor	37.596
wixarika	50	1000	with	0-CRF	70.4
wixarika	50	1000	with	Seq2seq	76.102
wixarika	50	1000	with	1-CRF	78.748
wixarika	50	1000	with	2-CRF	80.212
wixarika	50	1000	with	4-CRF	80.238
wixarika	50	1000	with	3-CRF	80.274
wixarika	1	1000	without	Morfessor	38.566
wixarika	1	1000	without	0-CRF	64.598
wixarika	1	1000	without	Seq2seq	68.23
wixarika	1	1000	without	2-CRF	72.448
wixarika	1	1000	without	4-CRF	72.474
wixarika	1	1000	without	3-CRF	72.83
wixarika	1	1000	without	1-CRF	72.934
wixarika	2	1000	without	Morfessor	38.124
wixarika	2	1000	without	0-CRF	64.894
wixarika	2	1000	without	Seq2seq	70.174
wixarika	2	1000	without	1-CRF	73.224
wixarika	2	1000	without	2-CRF	73.868
wixarika	2	1000	without	4-CRF	74.03
wixarika	2	1000	without	3-CRF	74.338
wixarika	3	1000	without	Morfessor	36.99
wixarika	3	1000	without	0-CRF	64.494
wixarika	3	1000	without	Seq2seq	68.592
wixarika	3	1000	without	1-CRF	71.718
wixarika	3	1000	without	4-CRF	71.932
wixarika	3	1000	without	3-CRF	72.214
wixarika	3	1000	without	2-CRF	72.396
wixarika	4	1000	without	Morfessor	37.513999999999996
wixarika	4	1000	without	0-CRF	63.184
wixarika	4	1000	without	Seq2seq	68.04599999999999
wixarika	4	1000	without	1-CRF	70.966
wixarika	4	1000	without	4-CRF	71.09
wixarika	4	1000	without	3-CRF	71.164
wixarika	4	1000	without	2-CRF	71.89
wixarika	5	1000	without	Morfessor	38.678
wixarika	5	1000	without	0-CRF	61.526
wixarika	5	1000	without	Seq2seq	67.288
wixarika	5	1000	without	1-CRF	70.262
wixarika	5	1000	without	4-CRF	70.53
wixarika	5	1000	without	3-CRF	70.562
wixarika	5	1000	without	2-CRF	70.602
wixarika	6	1000	without	Morfessor	36.986
wixarika	6	1000	without	0-CRF	63.711999999999996
wixarika	6	1000	without	Seq2seq	68.08
wixarika	6	1000	without	1-CRF	71.356
wixarika	6	1000	without	2-CRF	71.596
wixarika	6	1000	without	3-CRF	71.818
wixarika	6	1000	without	4-CRF	72.294
wixarika	7	1000	without	Morfessor	38.622
wixarika	7	1000	without	0-CRF	63.886
wixarika	7	1000	without	Seq2seq	68.0
wixarika	7	1000	without	3-CRF	70.132
wixarika	7	1000	without	1-CRF	71.07
wixarika	7	1000	without	4-CRF	71.198
wixarika	7	1000	without	2-CRF	71.408
wixarika	8	1000	without	Morfessor	37.628
wixarika	8	1000	without	0-CRF	64.528
wixarika	8	1000	without	Seq2seq	67.63
wixarika	8	1000	without	4-CRF	70.736
wixarika	8	1000	without	1-CRF	71.018
wixarika	8	1000	without	2-CRF	71.588
wixarika	8	1000	without	3-CRF	71.718
wixarika	9	1000	without	Morfessor	37.554
wixarika	9	1000	without	0-CRF	64.58200000000001
wixarika	9	1000	without	Seq2seq	67.52
wixarika	9	1000	without	2-CRF	71.11
wixarika	9	1000	without	4-CRF	71.606
wixarika	9	1000	without	3-CRF	71.646
wixarika	9	1000	without	1-CRF	71.84
wixarika	10	1000	without	Morfessor	38.554
wixarika	10	1000	without	0-CRF	64.38
wixarika	10	1000	without	Seq2seq	68.464
wixarika	10	1000	without	1-CRF	72.366
wixarika	10	1000	without	3-CRF	73.27
wixarika	10	1000	without	2-CRF	73.388
wixarika	10	1000	without	4-CRF	73.798
wixarika	11	1000	without	Morfessor	37.606
wixarika	11	1000	without	0-CRF	64.146
wixarika	11	1000	without	Seq2seq	68.654
wixarika	11	1000	without	4-CRF	70.974
wixarika	11	1000	without	1-CRF	71.0
wixarika	11	1000	without	2-CRF	71.224
wixarika	11	1000	without	3-CRF	71.324
wixarika	12	1000	without	Morfessor	37.44
wixarika	12	1000	without	0-CRF	63.876
wixarika	12	1000	without	Seq2seq	68.846
wixarika	12	1000	without	4-CRF	72.112
wixarika	12	1000	without	3-CRF	72.122
wixarika	12	1000	without	1-CRF	72.352
wixarika	12	1000	without	2-CRF	72.484
wixarika	13	1000	without	Morfessor	36.388
wixarika	13	1000	without	0-CRF	64.314
wixarika	13	1000	without	Seq2seq	66.694
wixarika	13	1000	without	1-CRF	71.736
wixarika	13	1000	without	3-CRF	72.56
wixarika	13	1000	without	4-CRF	72.7
wixarika	13	1000	without	2-CRF	72.884
wixarika	14	1000	without	Morfessor	38.03
wixarika	14	1000	without	0-CRF	64.032
wixarika	14	1000	without	Seq2seq	68.264
wixarika	14	1000	without	2-CRF	71.956
wixarika	14	1000	without	4-CRF	72.048
wixarika	14	1000	without	3-CRF	72.088
wixarika	14	1000	without	1-CRF	72.186
wixarika	15	1000	without	Morfessor	37.35
wixarika	15	1000	without	0-CRF	64.502
wixarika	15	1000	without	Seq2seq	68.69
wixarika	15	1000	without	1-CRF	72.294
wixarika	15	1000	without	3-CRF	72.768
wixarika	15	1000	without	2-CRF	73.068
wixarika	15	1000	without	4-CRF	73.974
wixarika	16	1000	without	Morfessor	37.43
wixarika	16	1000	without	0-CRF	63.186
wixarika	16	1000	without	Seq2seq	67.002
wixarika	16	1000	without	1-CRF	70.836
wixarika	16	1000	without	2-CRF	71.36
wixarika	16	1000	without	3-CRF	71.38
wixarika	16	1000	without	4-CRF	71.69
wixarika	17	1000	without	Morfessor	39.45
wixarika	17	1000	without	0-CRF	64.578
wixarika	17	1000	without	Seq2seq	67.846
wixarika	17	1000	without	4-CRF	72.782
wixarika	17	1000	without	2-CRF	73.062
wixarika	17	1000	without	1-CRF	73.17
wixarika	17	1000	without	3-CRF	73.406
wixarika	18	1000	without	Morfessor	38.676
wixarika	18	1000	without	0-CRF	64.98
wixarika	18	1000	without	Seq2seq	68.654
wixarika	18	1000	without	4-CRF	71.682
wixarika	18	1000	without	1-CRF	72.076
wixarika	18	1000	without	2-CRF	72.304
wixarika	18	1000	without	3-CRF	72.5
wixarika	19	1000	without	Morfessor	37.2
wixarika	19	1000	without	0-CRF	63.949999999999996
wixarika	19	1000	without	Seq2seq	68.572
wixarika	19	1000	without	1-CRF	70.658
wixarika	19	1000	without	4-CRF	71.474
wixarika	19	1000	without	3-CRF	71.65
wixarika	19	1000	without	2-CRF	71.804
wixarika	20	1000	without	Morfessor	37.854
wixarika	20	1000	without	0-CRF	65.06
wixarika	20	1000	without	Seq2seq	67.85
wixarika	20	1000	without	3-CRF	73.088
wixarika	20	1000	without	1-CRF	73.232
wixarika	20	1000	without	4-CRF	73.484
wixarika	20	1000	without	2-CRF	73.716
wixarika	21	1000	without	Morfessor	36.298
wixarika	21	1000	without	0-CRF	64.41
wixarika	21	1000	without	Seq2seq	67.094
wixarika	21	1000	without	1-CRF	71.188
wixarika	21	1000	without	3-CRF	71.44
wixarika	21	1000	without	2-CRF	71.482
wixarika	21	1000	without	4-CRF	71.508
wixarika	22	1000	without	Morfessor	37.256
wixarika	22	1000	without	0-CRF	64.33
wixarika	22	1000	without	Seq2seq	67.894
wixarika	22	1000	without	3-CRF	71.158
wixarika	22	1000	without	2-CRF	71.258
wixarika	22	1000	without	4-CRF	71.262
wixarika	22	1000	without	1-CRF	71.468
wixarika	23	1000	without	Morfessor	37.636
wixarika	23	1000	without	0-CRF	63.34
wixarika	23	1000	without	Seq2seq	66.834
wixarika	23	1000	without	1-CRF	71.07
wixarika	23	1000	without	4-CRF	71.124
wixarika	23	1000	without	2-CRF	71.404
wixarika	23	1000	without	3-CRF	71.78
wixarika	24	1000	without	Morfessor	37.712
wixarika	24	1000	without	0-CRF	63.926
wixarika	24	1000	without	Seq2seq	70.438
wixarika	24	1000	without	1-CRF	72.008
wixarika	24	1000	without	4-CRF	72.624
wixarika	24	1000	without	3-CRF	72.702
wixarika	24	1000	without	2-CRF	72.856
wixarika	25	1000	without	Morfessor	38.976
wixarika	25	1000	without	0-CRF	65.012
wixarika	25	1000	without	Seq2seq	68.7
wixarika	25	1000	without	1-CRF	73.292
wixarika	25	1000	without	3-CRF	73.928
wixarika	25	1000	without	2-CRF	74.134
wixarika	25	1000	without	4-CRF	74.382
wixarika	26	1000	without	Morfessor	37.552
wixarika	26	1000	without	0-CRF	63.826
wixarika	26	1000	without	Seq2seq	68.268
wixarika	26	1000	without	1-CRF	71.084
wixarika	26	1000	without	3-CRF	71.664
wixarika	26	1000	without	4-CRF	71.796
wixarika	26	1000	without	2-CRF	71.876
wixarika	27	1000	without	Morfessor	36.802
wixarika	27	1000	without	0-CRF	62.866
wixarika	27	1000	without	Seq2seq	66.958
wixarika	27	1000	without	1-CRF	70.35
wixarika	27	1000	without	4-CRF	70.986
wixarika	27	1000	without	2-CRF	71.01
wixarika	27	1000	without	3-CRF	71.196
wixarika	28	1000	without	Morfessor	37.098
wixarika	28	1000	without	0-CRF	61.662
wixarika	28	1000	without	Seq2seq	68.376
wixarika	28	1000	without	1-CRF	69.416
wixarika	28	1000	without	4-CRF	69.85
wixarika	28	1000	without	2-CRF	69.962
wixarika	28	1000	without	3-CRF	70.064
wixarika	29	1000	without	Morfessor	38.118
wixarika	29	1000	without	0-CRF	64.078
wixarika	29	1000	without	Seq2seq	69.69200000000001
wixarika	29	1000	without	1-CRF	70.988
wixarika	29	1000	without	3-CRF	72.022
wixarika	29	1000	without	2-CRF	72.082
wixarika	29	1000	without	4-CRF	72.476
wixarika	30	1000	without	Morfessor	35.943999999999996
wixarika	30	1000	without	0-CRF	63.614
wixarika	30	1000	without	Seq2seq	67.392
wixarika	30	1000	without	3-CRF	71.318
wixarika	30	1000	without	4-CRF	71.324
wixarika	30	1000	without	1-CRF	71.346
wixarika	30	1000	without	2-CRF	71.568
wixarika	31	1000	without	Morfessor	37.754
wixarika	31	1000	without	0-CRF	62.658
wixarika	31	1000	without	Seq2seq	68.112
wixarika	31	1000	without	4-CRF	70.982
wixarika	31	1000	without	2-CRF	71.178
wixarika	31	1000	without	1-CRF	71.184
wixarika	31	1000	without	3-CRF	71.288
wixarika	32	1000	without	Morfessor	38.682
wixarika	32	1000	without	0-CRF	64.122
wixarika	32	1000	without	Seq2seq	70.384
